Character,Country,Popularity_Score,Avg_Episodes_Watched_Per_Year,Merchandise_Revenue_MillionUSD,Pop_Score_Scaled,Avg_Episodes_Scaled,Merch_Rev_Scaled
Mickey Mouse,India,17.02247755741334,14.0,48.5952086910764,-1.087882938830232,-1.2271213778031755,-0.45926591715406395
Shinchan,South Africa,51.61122502476275,76.0,73.93306912330227,0.026706481919396712,0.3359677244770928,0.00031587775368525895
Mickey Mouse,Brasil,92.47446358730446,83.0,183.7495147752829,1.3434853980212547,0.5124455263474457,1.9921825287727628
Tom And Jerry,Italy,40.84508551867563,129.0,33.263400363044745,-0.32022210250323263,1.6721567957811934,-0.7373564848018617
Tom And Jerry,Spain,65.78909999516486,22.5,93.93831830957517,0.48357498996925224,-1.0128269041034612,0.3631739948862062
Pokemon,France,70.59420771523573,44.0,46.17814496351622,0.6384150065211373,-0.4707879412159489,-0.5031069703199306
Motu Patlu,Canada,139.87496450412857,69.0,42.00722043389747,2.87092136285337,0.15948992260673991,-0.5787598056046717
Paw Patrol,Saudi Arabia,49.367439801936186,9.0,92.21518725711184,-0.04559735834419198,-1.3531769505677134,0.33191959343148925
Tom And Jerry,Nigeria,37.08985705975565,57.0,38.28812328240914,-0.4412307604999163,-0.14304345202815072,-0.6462173302401546
Spongebob Squarepants,South Korea,38.785019735608,111.0,183.7495147752829,-0.3866057589227935,1.2183567338288572,1.9921825287727628
Tom And Jerry,Australia,18.785611576034324,88.5,60.385919636951485,-1.031067625515583,0.6511066563884372,-0.24540428845664486
Doraemon,Australlia,72.22163795158085,58.5,183.7495147752829,0.6908573947906348,-0.1052267801987894,1.9921825287727628
Shinchan,Unknown,72.7660829910115,77.0,3.866396637523079,0.7084016172780739,0.36117883903000036,-1.2705636106845968
Shinchan,Uk,57.86721812570737,68.0,47.46076002460352,0.22829989703735307,0.13427880805383235,-0.4798427119376204
Doraemon,Australia,25.56331381303466,69.0,84.43959262058713,-0.8126626307269535,0.15948992260673991,0.19088472787574887
Tom And Jerry,Saudia Arabia,34.37398838334386,49.5,31.81880784352783,-0.5287470401145898,-0.33212681117495735,-0.7635587138655873
Paw Patrol,South Africa,26.644313408328024,76.0,18.79347241723661,-0.7778284490646667,0.3359677244770928,-0.999814140818562
Paw Patrol,Russia,15.989200791615056,167.75,55.12105633970417,-1.1211792977964625,2.649087484706361,-0.340899144092342
Spongebob Squarepants,Australia,103.32359174306578,102.0,63.02409529330083,1.6930882125835118,0.9914567028526892,-0.19755267499188278
Motu Patlu,Spain,9.006796931368,21.0,82.8651531676362,-1.346180607293985,-1.0506435759328225,0.1623273162625536
Pokemon,Spain,31.222606077508875,73.0,183.7495147752829,-0.6302973313512679,0.2603343808183701,1.9921825287727628
Pokemon,South Africa,8.815501899545419,167.75,63.787635951895105,-1.3523449073719997,2.649087484706361,-0.18370346355982758
Pokemon,Mehico,10.880174235929374,15.0,183.7495147752829,-1.2858128091623064,-1.2019102632502678,1.9921825287727628
Peppa Pig,Egyp,6.420977446498,94.0,30.22022126484033,-1.4295061756605467,0.7897677864294288,-0.7925541095547289
Spongebob Squarepants,Nigeria,45.517939018868304,102.0,-57.08768568509825,-0.16964385213599706,0.9914567028526892,-2.3761576143975653
Shinchan,Russia,57.69856364228818,83.0,65.84139276323154,0.22286516705302886,0.5124455263474457,-0.1464521240403488
Spongebob Squarepants,Uk,90.11676270967598,51.0,32.287855302771874,1.2675107343541927,-0.294310139345596,-0.7550510628824706
Peppa Pig,Italy,96.41710569811649,92.0,43.60101697046504,1.470533282327018,0.7393455573236136,-0.549851292395645
Tom And Jerry,Brasil,71.59551038914684,54.0,83.10322233549151,0.6706810308506723,-0.21867679568687337,0.16664544942805104
Shinchan,Australia,26.420101352867952,-7.0,63.787635951895105,-0.7850534688563267,-1.7565547834142339,-0.18370346355982758
Tom And Jerry,Japan,121.135819600671,42.0,96.96170863566616,2.26707027853746,-0.521210170321764,0.4180126880145493
Pokemon,Unknown,7.984613381583861,167.75,55.94113875610135,-1.3791194979470558,2.649087484706361,-0.3260243700399619
Spongebob Squarepants,U.K.,74.09731528208768,69.0,160.2585529724979,0.7512993090662611,0.15948992260673991,1.5661000496182709
Doraemon,Egypt,63.48066345964261,121.5,2.855914526551316,0.4091878227729317,1.4830734366343865,-1.2888918820682347
Motu Patlu,France,135.77493445773575,43.0,38.54505801584629,2.7388018023292773,-0.49599905576885644,-0.6415570107043739
Mickey Mouse,Canada,56.12774048264789,45.0,79.90084863362597,0.17224688787838427,-0.4455768266630414,0.10856032981799532
Shinchan,Uk,140.34728691556774,100.0,62.81172185819716,2.8861415023935484,0.9410344737468741,-0.20140473522233276
Pokemon,Brasil,61.58719654185975,54.0,66.36415501674983,0.3481726560025141,-0.21867679568687337,-0.13697018631223684
Doraemon,Usa,144.6149223663633,142.5,29.9261610873104,3.0236619873305335,2.012506842245445,-0.7978878157909592
Doraemon,India,0.1940453679255993,109.5,88.59064943425165,-1.6301631270304933,1.180540061999496,0.26617719964110803
Mr Bean,Uae,93.58508480806084,32.0,52.47736729385167,1.3792741083318443,-0.7733213158508395,-0.3888507602171811
Motu Patlu,Japan,17.653768717163633,16.0,53.11734264241007,-1.0675401828881543,-1.1766991486973604,-0.37724279433648245
Motu Patlu,Nigeria,2.4810663386593435,68.0,-57.08768568509825,-1.5564660559984,0.13427880805383235,-2.3761576143975653
Mickey Mouse,Russia,98.9748222022371,20.0,183.7495147752829,1.5529532589237605,-1.0758546904857302,1.9921825287727628
Paw Patrol,Uae,98.99106430369696,167.75,98.86722782494856,1.5534766451630275,2.649087484706361,0.45257527200162334
Paw Patrol,U A E,51.52212164896758,94.0,77.90044410638102,0.0238352105584395,0.7897677864294288,0.07227670178113269
Mr Bean,Usa,52.434466188227546,65.0,32.67750936739497,0.05323464378445512,0.05864546439510971,-0.7479834608293461
Mr Bean,Mexico,22.447048718020056,89.0,19.757416627988466,-0.9130813033150068,0.663712213664891,-0.9823299806325336
Doraemon,South Africa,50.46317576609416,45.0,71.79263206756866,-0.010288311240412532,-0.4455768266630414,-0.03850768063603533
Motu Patlu,Brasil,63.41766049494279,89.0,35.53355743888339,0.40715761228333336,0.663712213664891,-0.6961800458350771
Spongebob Squarepants,Brazil,-9.088405098068591,34.5,15.83936281308596,-1.929281246233739,-0.7102935294685707,-1.0533962101436833
Paw Patrol,Egyp,91.0817367095866,74.0,75.81712557842114,1.298606101788764,0.2855454953712777,0.03448916754929072
Motu Patlu,Itali,50.46317576609416,63.0,49.847140308080256,-0.010288311240412532,0.008223235289294601,-0.43655819953980884
Peppa Pig,Canada,49.14113295650174,63.0,86.71293702070344,-0.052889880746240715,0.008223235289294601,0.23211897899349992
Doraemon,Japan,0.6400364141084802,99.0,85.23880571950122,-1.6157914906393882,0.9158233591939665,0.20538097121465224
Peppa Pig,Japon,90.62967763467114,39.0,49.44726991729039,1.2840389289551637,-0.5968435139804866,-0.4438111068016997
Paw Patrol,Italy,89.1253646609877,70.0,85.72855472274645,1.235563877132408,0.18470103715964747,0.2142641098114479
Motu Patlu,Kanada,9.120910598902665,20.0,19.172653283519168,-1.3425034031189238,-1.0758546904857302,-0.9929365031590233
Pokemon,Germeny,8.207309602318757,167.75,9.231752103487098,-1.3719433244846793,2.649087484706361,-1.1732460134880434
Motu Patlu,Australia,107.35601508367672,59.0,85.70184039323915,1.8230292114494433,-0.09262122292233561,0.2137795614204122
Spongebob Squarepants,Spain,51.24264800484815,58.0,24.150552637643003,0.014829438741813174,-0.11783233747524316,-0.9026466412285863
Paw Patrol,Russia,83.91870119974784,35.0,81.10232801159789,1.0677841095423934,-0.6976879721921169,0.13035293738839207
Paw Patrol,Japan,50.46317576609416,100.0,81.07421078054976,-0.010288311240412532,0.9410344737468741,0.12984294296532312
Tom And Jerry,South Korea,17.891691438374945,25.5,48.323240449930864,-1.0598733499602373,-0.9371935604447387,-0.46419891663750096
Peppa Pig,Uae,34.211253500069446,6.0,5.711441406032554,-0.5339910166261939,-1.428810294226436,-1.2370979205303376
Doraemon,India,13.147754978036774,105.0,183.7495147752829,-1.2127421809692995,1.067090046511412,1.9921825287727628
Tom And Jerry,South Korea,18.460484202344883,86.0,28.602275965351147,-1.0415445452552308,0.5880788700061683,-0.8219006365352027
Tom And Jerry,Unknown,89.22552755635304,57.0,24.242908207656715,1.2387915309707336,-0.14304345202815072,-0.9009714824775086
Mickey Mouse,Japan,85.39217535703834,42.0,112.57320968753032,1.1152654098992292,-0.521210170321764,0.7011763629353707
Pokemon,Germeny,52.05823667069036,59.0,77.23315941975291,0.041111006164546354,-0.09262122292233561,0.06017339515761995
Mickey Mouse,China,77.76793189612661,44.0,183.7495147752829,0.8695814310048366,-0.4707879412159489,1.9921825287727628
Spongebob Squarepants,Saudi Arabia,-6.563367114424596,18.0,63.60510363527157,-1.8479143038135992,-1.1262769195915452,-0.18701426124643183
Pokemon,Russia,14.451299561032592,39.0,183.7495147752829,-1.1707366991849668,-0.5968435139804866,1.9921825287727628
Paw Patrol,Spain,65.72397578426228,47.0,73.19646911570571,0.48147642434252047,-0.39515459755722626,-0.013044680235249557
Tom And Jerry,Italy,50.46317576609416,81.0,48.1537920727032,-0.010288311240412532,0.46202329724163055,-0.467272395929835
Pokemon,Unknown,-8.682285421312258,18.0,41.01636694960493,-1.9161944267211746,-1.1262769195915452,-0.596732050104945
Spongebob Squarepants,Italy,59.37864657542781,90.0,100.29324964066129,0.27700423829367177,0.6889233282177986,0.47844066294084125
Doraemon,South Africa,21.40446041384576,46.0,46.25975512812878,-0.9466777177306172,-0.4203657121101338,-0.5016267132936643
Pokemon,Indea,75.23184856241416,42.0,89.14341562361373,0.7878585627060163,-0.521210170321764,0.27620335311807026
Peppa Pig,Spain,24.134158109878967,61.0,17.64907494036009,-0.8587158111390225,-0.04219899381652051,-1.0205713885710948
Pokemon,Germeny,50.46317576609416,90.0,183.7495147752829,-0.010288311240412532,0.6889233282177986,1.9921825287727628
Tom And Jerry,S Africa,8.290788612734733,139.5,70.40529892214408,-1.3692532929375083,1.9368734985867226,-0.06367133085088615
Mr Bean,India,78.8480930780315,-10.0,97.33516089043208,0.9043885955947679,-1.8321881270729565,0.4247864192858519
Pokemon,Unknown,57.817471466749325,167.75,155.0360085174229,0.22669685836575576,2.649087484706361,1.4713727792921543
Spongebob Squarepants,China,82.01853365428714,16.5,32.352743899297586,1.0065530214313967,-1.1640935914209065,-0.7538741040883333
Mr Bean,Brazil,38.17232936831773,48.0,44.31055088792849,-0.4063491220561816,-0.3699434830043187,-0.5369816630830987
Mickey Mouse,Germany,50.97345974153357,72.0,183.7495147752829,0.006155103518670994,0.23512326626546257,1.9921825287727628
Shinchan,Uae,58.34237246602368,167.75,65.27691553348045,0.24361129278649835,2.649087484706361,-0.15669069406986927
Pokemon,Italy,93.531878711772,75.0,97.62185339734768,1.3775595925894366,0.31075660992418525,0.42998648964172526
Spongebob Squarepants,Brasil,53.05270476070145,33.0,36.32233733250933,0.07315679254191558,-0.748110201297932,-0.681873041489963
Paw Patrol,Canada,-13.500290865447075,48.0,-20.74268571734292,-2.0714500601382557,-0.3699434830043187,-1.7169267229108167
Shinchan,Nigeria,81.26107636111284,14.0,24.18626878108235,0.982144682088127,-1.2271213778031755,-0.9019988166282045
Motu Patlu,U A E,18.87285395904246,49.0,84.37506087712114,-1.028256322873484,-0.34473236845141114,0.18971424173427076
Mr Bean,U.S.A,79.48343637412508,167.75,46.85818009475106,0.9248619277684342,2.649087484706361,-0.49077239427910024
Mr Bean,Japon,84.83266998596109,11.0,63.503095969092335,1.0972358825784156,-1.3027547214618982,-0.18886449112051296
Motu Patlu,Mexico,47.0302667301826,20.0,45.80521601418515,-0.1209105330318986,-1.0758546904857302,-0.509871209801203
Paw Patrol,Nigeria,43.01128607498246,87.0,59.567889002431336,-0.2504183541726323,0.6132899845590759,-0.2602418469911509
Mr Bean,Brazil,47.34179188165623,167.75,63.787635951895105,-0.1108719319389364,2.649087484706361,-0.18370346355982758
Paw Patrol,France,52.65594344477667,84.0,75.58993517056426,0.06037153728773465,0.5376566409003533,0.030368354913670854
Spongebob Squarepants,Uae,5.926585846177357,108.0,10.898671865749495,-1.4454374737783822,1.1427233901701346,-1.1430111805842593
Pokemon,Uae,7.025329140477698,100.0,183.7495147752829,-1.410031518327038,0.9410344737468741,1.9921825287727628
Tom And Jerry,Spain,97.8046023343105,115.5,34.99029773260963,1.5152440390113235,1.3318067493169412,-0.7060337693401922
Peppa Pig,Brazil,61.9281072308062,15.0,63.07718209796805,0.3591581780333094,-1.2019102632502678,-0.19658977881364642
Motu Patlu,Unknown,48.15149105303219,94.0,24.972911654559518,-0.08478014786212648,0.7897677864294288,-0.8877305738651249
Spongebob Squarepants,Egypt,22.511252531050395,49.5,56.94564177334263,-0.9110123966324808,-0.33212681117495735,-0.307804548327358
Shinchan,Unknown,-2.623270768119532,42.0,57.05355610714256,-1.7209484543427158,-0.521210170321764,-0.30584718245754805
Paw Patrol,Spain,78.08256541740299,85.0,63.787635951895105,0.8797201963521187,0.5628677554532607,-0.18370346355982758
Paw Patrol,China,50.46317576609416,88.0,11.32059662227987,-0.010288311240412532,0.6385010991119834,-1.135358248031374
Mr Bean,Uk,89.7056104676968,49.0,77.81310761096411,1.2542617452238383,-0.34473236845141114,0.07069257973452119
Motu Patlu,Uk,43.71668225520876,167.75,55.61579007443899,-0.2276876345748901,2.649087484706361,-0.33192559171135
Paw Patrol,France,-12.792336140294708,54.0,18.687347337679142,-2.048636893868809,-0.21867679568687337,-1.0017390529348873
Tom And Jerry,Itali,39.39604957527423,57.0,29.10038730071218,-0.3669159047094483,-0.14304345202815072,-0.8128658207431809
Paw Patrol,South Africa,28.05336871335551,65.0,14.819176742822544,-0.7324229848246768,0.05864546439510971,-1.0719004933512437
Mr Bean,Unknown,38.16093528873641,100.0,61.860316471128456,-0.4067162854110417,0.9410344737468741,-0.21866146440211084
Shinchan,China,17.70225506799712,80.0,52.227652960392966,-1.0659777564446766,0.436812182688723,-0.39338011508880166
Motu Patlu,Uae,3.326018759656635,36.0,4.3781465877275245,-1.5292382695522628,-0.6724768576392093,-1.2612814157144254
Motu Patlu,Brazil,3.432869012786055,34.0,48.67356603401304,-1.5257951219836814,-0.7228990867450245,-0.45784466028009274
Mr Bean,Nigeeria,32.26051891948389,39.0,30.573100869994917,-0.5968515792488663,-0.5968435139804866,-0.7861535279919298
Peppa Pig,Japan,99.37803289068349,74.0,68.20801406848024,1.5659463390605806,0.2855454953712777,-0.10352600286123827
Mr Bean,Uk,24.08405661724009,61.0,96.06975140754923,-0.8603302839877942,-0.04219899381652051,0.4018342381815259
Motu Patlu,Japon,86.72289828329656,167.75,50.91455929920793,1.158146687891631,2.649087484706361,-0.4171971987491837
Pokemon,Usa,-8.532221438728339,74.0,23.17342918315917,-1.911358757907741,0.2855454953712777,-0.920369848452784
Mickey Mouse,France,18.906351048790604,8.0,72.2066045200993,-1.0271769110822815,-1.3783880651206208,-0.030998988128817084
Doraemon,Espania,63.596107792891154,63.0,3.2878116517498706,0.41290790638237107,0.008223235289294601,-1.281058069243147
Shinchan,Uae,60.02447787083835,97.0,99.21554790983178,0.29781553624926044,0.8654011300881514,0.45889315232309885
Pokemon,South Africa,15.470404376856962,167.75,99.9900828038694,-1.1378970177994214,2.649087484706361,0.47294177879543353
Paw Patrol,China,41.42300360979602,89.0,9.075268524598815,-0.30159924282811285,0.663712213664891,-1.1760843353839048
Mr Bean,France,51.91060194585451,167.75,99.32686136150376,0.03635361786672908,2.649087484706361,0.4609121718868706
Peppa Pig,Japan,101.55868511270327,87.0,54.97680803696613,1.6362157785449611,0.6132899845590759,-0.3435155407712197
Tom And Jerry,Japan,46.9505035977149,40.5,7.495943698297544,-0.12348082395377356,-0.5590268421511253,-1.2047303586089269
Spongebob Squarepants,Uk,97.53289909387298,33.0,139.16091456506467,1.5064886610474086,-0.748110201297932,1.1834280180338326
Paw Patrol,Australia,113.01866882450231,77.0,16.123533977653324,2.0055028311967438,0.36117883903000036,-1.0482418722617528
Shinchan,U A E,84.69800694999792,82.0,49.47831931810023,1.09289649459126,0.48723441179453814,-0.44324792825735637
Spongebob Squarepants,Spain,50.46317576609416,124.5,183.7495147752829,-0.010288311240412532,1.5587067802931092,1.9921825287727628
Tom And Jerry,Italy,20.162184108305706,88.5,10.02075848986422,-0.9867088876684682,0.6511066563884372,-1.1589349009844918
Shinchan,India,92.15960493806764,58.0,62.2857140783453,1.3333393781400162,-0.11783233747524316,-0.21094554077876
Spongebob Squarepants,Japan,50.46317576609416,88.5,95.05445341785628,-0.010288311240412532,0.6511066563884372,0.3834186156897445
Shinchan,Russia,50.46317576609416,23.0,183.7495147752829,-0.010288311240412532,-1.0002213468270076,1.9921825287727628
Mickey Mouse,S. Korea,68.24382544659619,37.0,60.32480636712114,0.5626761780534093,-0.6472657430863018,-0.24651276982650785
Doraemon,Australia,61.86605477151331,57.0,38.27715204226028,0.35715859667452693,-0.14304345202815072,-0.6464163281884409
Spongebob Squarepants,Italy,59.93935903919275,21.0,119.85242739326198,0.2950726630258715,-1.0506435759328225,0.8332078715812069
Motu Patlu,Unknown,58.765506736238834,22.0,23.34501015929828,0.2572463913567376,-1.025432461379915,-0.9172576877714604
Pokemon,Spain,-10.297785453537024,51.0,183.7495147752829,-1.9682523755335197,-0.294310139345596,1.9921825287727628
Doraemon,Russia,92.03939107426882,42.0,68.67038416736317,1.329465600954413,-0.521210170321764,-0.09513946681078207
Paw Patrol,Mexico,3.109326043075422,25.0,8.049900306717285,-1.5362209858152007,-0.9497991177211924,-1.1946826131380914
Motu Patlu,Italy,91.82564879479106,54.0,58.46299309215224,1.322577959715085,-0.21867679568687337,-0.2802826095879196
Mr Bean,Australia,26.265293079055407,43.0,29.54886850574682,-0.7900420179328392,-0.49599905576885644,-0.804731203467838
Doraemon,Nigeria,50.46317576609416,91.5,35.64583915489683,-0.010288311240412532,0.7267400000471599,-0.6941434637519607
Doraemon,Uae,15.439419178525638,58.5,65.80829289075925,-1.1388954862837897,-0.1052267801987894,-0.14705249433770373
Mickey Mouse,China,-17.090430892130748,69.0,42.49606060739997,-2.1871389007511954,0.15948992260673991,-0.5698931514938315
Doraemon,S. Korea,27.65595511334954,150.0,43.886542443297245,-0.7452292593116848,2.2015902013922517,-0.544672389873583
Doraemon,Nigeria,50.46317576609416,26.0,10.43138209549928,-0.010288311240412532,-0.9245880031682848,-1.1514869503489584
Shinchan,Japon,88.8441357759993,56.0,94.92382712601368,1.2265015443516916,-0.16825456658105828,0.38104929702419477
Doraemon,Australia,25.616039214248037,132.0,89.39086395296698,-0.8109636049252046,1.747790139439916,0.2806916068779044
Paw Patrol,Usa,83.99191081502985,96.0,40.29834493407866,1.0701432196190883,0.8401900155352439,-0.6097556377737422
Spongebob Squarepants,Germany,15.422007389953183,148.5,122.45359730468314,-1.1394565645754366,2.1637735295628904,0.880388269466363
Pokemon,Mexico,59.960562783098034,37.0,25.89799295515764,0.2957559334640225,-0.6472657430863018,-0.8709513147914679
Mickey Mouse,Germany,1.2796166024022335,85.0,105.53029243100084,-1.595181628652735,0.5628677554532607,0.5734309061790508
Mickey Mouse,Japan,45.69309503106352,49.0,183.7495147752829,-0.16399961658344434,-0.34473236845141114,1.9921825287727628
Peppa Pig,Saudia Arabia,9.679407203883253,41.0,5.574445304325504,-1.3245063823241245,-0.5464212848746716,-1.2395827757329423
Mr Bean,Germany,13.854755121231666,71.0,11.325014607210086,-1.1899597751936244,0.20991215171255503,-1.1352781139786376
Peppa Pig,Germany,50.53949130844951,90.0,61.17229765119504,-0.007829115624024843,0.6889233282177986,-0.231140849748837
Pokemon,Uk,81.74912435012325,94.0,28.950944336620115,0.9978715633775587,0.7897677864294288,-0.8155764389446458
Mickey Mouse,Unknown,22.58853779046325,48.0,53.72474453103296,-0.9085219528081483,-0.3699434830043187,-0.36622565060604234
Tom And Jerry,Uk,47.050277839619405,83.0,23.96574058117429,-0.12026569410279958,0.5124455263474457,-0.9059987891678203
Peppa Pig,China,62.488285915236375,74.0,92.68434651185024,0.37720940223518906,0.2855454953712777,0.3404292721775299
Mickey Mouse,Brazil,50.46317576609416,37.0,183.7495147752829,-0.010288311240412532,-0.6472657430863018,1.9921825287727628
Tom And Jerry,Egypt,74.49288395845954,61.5,23.503441390936207,0.7640461326475488,-0.029593436540066728,-0.9143840390669711
Peppa Pig,Spain,14.362339204620756,38.0,36.295469732517965,-1.173603361882607,-0.6220546285333942,-0.6823603699233136
Doraemon,Italy,97.92924610195094,147.0,57.09023954852559,1.5192605656261005,2.125956857733529,-0.30518181286648494
Mickey Mouse,South Africa,33.30056660602377,37.0,64.50098651338385,-0.5633370338150733,-0.6472657430863018,-0.17076460740327215
Paw Patrol,Russia,56.705229545458415,55.0,50.476305706679874,0.19085592252512387,-0.1934656811339658,-0.4251463061024883
Tom And Jerry,India,12.753569310391963,66.0,70.65503406677433,-1.2254444384124974,0.08385657894801726,-0.05914159850321159
Motu Patlu,China,72.6424621775895,33.0,31.813733832171977,0.7044180543880126,-0.748110201297932,-0.7636507470209731
Shinchan,Germany,65.63247630922733,39.0,65.76560041369444,0.47852794096727336,-0.5968435139804866,-0.1478268566912648
Pokemon,Italy,28.022768474125257,8.0,74.87490933922238,-0.733409048368916,-1.3783880651206208,0.01739911246904993
Doraemon,Australia,78.5971732141536,59.0,48.36429698559207,0.8963029421319404,-0.09262122292233561,-0.4634542272268721
Motu Patlu,Franse,19.148939314931837,41.0,31.508130172835944,-1.0193597354157082,-0.5464212848746716,-0.7691938306078334
Peppa Pig,Uk,48.82337699025469,83.0,59.03924736241994,-0.06312926390671411,0.5124455263474457,-0.2698304258859344
Shinchan,Egypt,50.46317576609416,25.0,50.8042113686368,-0.010288311240412532,-0.9497991177211924,-0.41919870555090777
Doraemon,France,91.21814104534891,90.0,55.54755552405726,1.3030016015023218,0.6889233282177986,-0.33316323990280006
Doraemon,South Africa,33.06054167143183,91.5,62.32432626518312,-0.571071608565571,0.7267400000471599,-0.2102451873223305
Paw Patrol,U.S.A,74.53135559395724,53.0,69.28061525000547,0.7652858444343127,-0.24388791023978093,-0.08407100674804699
Shinchan,Spain,96.76352585584672,23.0,73.23065729148684,1.48169634173832,-1.0002213468270076,-0.012424570134314297
Mickey Mouse,Saudia Arabia,94.32520132702258,59.0,11.48888244191402,1.4031236577535313,-0.09262122292233561,-1.1323058553776273
Tom And Jerry,Italy,62.5658800473017,167.75,93.4160978505198,0.37970979918636216,2.649087484706361,0.3537018843048027
Doraemon,South Korea,106.79499492854691,99.0,54.54951598645417,1.80495087165627,0.9158233591939665,-0.35126582608237966
Doraemon,Uk,60.70396851018458,12.0,15.731536708931657,0.3197114744826013,-1.2775436069089907,-1.0553519756913583
Mr Bean,Germany,37.66938554713792,21.0,8.62372094928282,-0.422556007340119,-1.0506435759328225,-1.1842745709290508
Doraemon,Russia,4.050692079363916,142.5,183.7495147752829,-1.5058863625077041,2.012506842245445,1.9921825287727628
Paw Patrol,Uae,90.20355821973612,90.0,45.73818644619709,1.2703076369414554,0.6889233282177986,-0.5110870018468748
Spongebob Squarepants,Australia,31.391237648456737,79.5,28.2294504714802,-0.6248633396994944,0.4242066254122692,-0.8286629995263042
Doraemon,Australia,50.46317576609416,27.0,84.21841716448351,-0.010288311240412532,-0.8993768886153773,0.18687301530919126
Paw Patrol,Uk,54.95891277389027,29.0,183.7495147752829,0.13458252896830714,-0.8489546595095622,1.9921825287727628
Paw Patrol,India,31.48919058726002,92.0,40.14088176010952,-0.6217068996050812,0.7393455573236136,-0.6126117277075461
Tom And Jerry,Australia,94.31445580471288,-2.0,99.74966911462556,1.4027773935386119,-1.6304992106496963,0.4685811203602584
Tom And Jerry,Australia,78.61608701560985,167.75,58.11027009577407,0.8969124213572056,2.649087484706361,-0.2866803505579719
Mr Bean,Unknown,67.70380774253488,20.0,90.40898163048568,0.545274622228573,-1.0758546904857302,0.2991583732772585
Mr Bean,Nigeria,50.46317576609416,167.75,22.30965200541989,-0.010288311240412532,2.649087484706361,-0.9360371644366101
Tom And Jerry,Australia,18.82009149492171,150.0,30.93087681244284,-1.0299565429920987,2.2015902013922517,-0.7796641359517124
Shinchan,Chaina,16.082145036890914,91.0,63.787635951895105,-1.1181842580772063,0.714134442770706,-0.18370346355982758
Mickey Mouse,Mehico,86.74523519360422,35.0,37.04042777484197,1.1588664735370828,-0.6976879721921169,-0.6688482126858071
Motu Patlu,India,74.49996059215046,99.0,183.7495147752829,0.7642741704235296,0.9158233591939665,1.9921825287727628
Spongebob Squarepants,Saudi Arabia,74.81239857472649,22.5,3.691713472525589,0.7743421866287514,-1.0128269041034612,-1.2737320393182792
Pokemon,Australia,13.535943890255265,13.0,163.84482129756552,-1.200233163254233,-1.252332492356083,1.6311483056959286
Mr Bean,Japan,50.46317576609416,12.0,30.28442420172141,-0.010288311240412532,-1.2775436069089907,-0.7913895873548741
Motu Patlu,Germany,90.37326112189538,59.0,13.254317093660772,1.275776151220435,-0.09262122292233561,-1.1002841450910643
Mickey Mouse,South Korea,4.0992382136722405,80.0,183.7495147752829,-1.504322009598729,0.436812182688723,1.9921825287727628
Pokemon,Australia,36.19296221156182,167.75,183.7495147752829,-0.47013234215635935,2.649087484706361,1.9921825287727628
Shinchan,Japon,0.8898581399895966,5.0,50.70199513384532,-1.6077412236268762,-1.4540214087793435,-0.42105271847278936
Paw Patrol,India,59.43479047482821,41.0,8.800427506060222,0.27881342194134195,-0.5464212848746716,-1.181069441721202
Mickey Mouse,U.S.A,30.473641416695195,54.0,147.2101687646336,-0.6544320037110077,-0.21867679568687337,1.3294265605154107
Paw Patrol,Japan,45.39030469617455,86.0,63.787635951895105,-0.1737567465370819,0.5880788700061683,-0.18370346355982758
Doraemon,Australia,25.0271657144302,29.0,83.66046662887854,-0.829939492204047,-0.8489546595095622,0.176752827406627
Spongebob Squarepants,Germany,132.78657650091998,66.0,54.292019556653656,2.642504815361941,0.08385657894801726,-0.35593633374843126
Mr Bean,Usa,89.04121044981736,81.0,8.84447615112918,1.2328520878844587,0.46202329724163055,-1.1802704809952875
Mr Bean,S. Korea,52.12049646422543,72.0,28.84442696210996,0.04311726867167386,0.23512326626546257,-0.8175084665638355
Mr Bean,Canada,87.15503312647547,100.0,61.405097005778025,1.1720718213472205,0.9410344737468741,-0.22691830122234266
Spongebob Squarepants,Russia,1.8707402924257768,96.0,183.7495147752829,-1.57613323113916,0.8401900155352439,1.9921825287727628
Pokemon,Uk,69.51028299707308,71.0,183.7495147752829,0.6034865655623096,0.20991215171255503,1.9921825287727628
Mr Bean,Uae,91.147983764188,56.0,66.71885084287732,1.3007408499835127,-0.16825456658105828,-0.13053666186947727
Tom And Jerry,Germeny,64.4864002942907,136.5,183.7495147752829,0.4415967337060367,1.861240154928,1.9921825287727628
Paw Patrol,Franse,46.50549288558984,59.0,53.9625080909901,-0.13782087001421742,-0.09262122292233561,-0.36191306060101647
Doraemon,Spain,30.282997288581225,13.5,24.14999413799567,-0.6605753290373859,-1.2397269350796294,-0.9026567713763571
Doraemon,China,21.277694371861344,93.0,65.56175358559317,-0.9507626326133983,0.7645566718765212,-0.1515242600847212
Motu Patlu,South Africa,37.11350961963184,9.0,73.47280208149142,-0.4404685793010586,-1.3531769505677134,-0.008032512741957265
Paw Patrol,France,26.64807238076634,82.0,99.68767261345178,-0.7777073197605024,0.48723441179453814,0.46745661881192685
Doraemon,Japan,-11.141733578615623,82.5,39.06627929758572,-1.9954477995008675,0.4998399690709919,-0.6321030233463385
Spongebob Squarepants,Australia,53.41919075434409,37.5,183.7495147752829,0.08496645439083322,-0.634660185809848,1.9921825287727628
Tom And Jerry,Usa,0.9048405326309904,73.5,57.32735137892629,-1.607258430303661,0.2729399380948239,-0.30088104402687055
